date,XLU,XLF,XLI,XLB,RWR,XLV,XLY,XLE,XLK,XLP,IYT
20000103,65887.512,388875,90857.8125,136335.9375,,84831.264,125018.75,241718.75,1108750,224087.5,
20000104,63900,371875,88347.672,135023.4375,,82906.264,121257.8125,237168.75,1052500,217777.393,
20000105,65512.512,368953.21,87953.922,140601.5625,,82162.5,119766.427,243425,1036875,221625,
20000106,65400,385156.25,89135.172,144210.9375,,82425,121128.125,252809.375,1002500,225780.518,
20000107,65962.512,391531.25,92531.25,144128.9325,,83431.264,126834.375,255510.983,1020000,240093.75,
20000110,66187.512,384625,92531.25,143636.745,,91962.5,126185.9375,253378.125,1058750,234707.0805,
20000111,65475,378250,91350,141914.0625,,89512.5,125472.677,253662.5,1028750,234707.0805,
20000112,64800,385687.5,90267.1875,139863.3075,,88025,124759.375,252525,1024375,235938.3305,
20000113,64200,397375,91989.8595,140437.5,,90650,125407.8125,256932.858,1033750,237169.5805,
20000114,64725,406671.96,91350,139453.125,,89862.5,125083.6145,255368.75,1057500,237939.0625,
20000118,64462.512,393125,91251.5625,136089.87,,88200,124370.3125,258496.875,1063125,233937.5,
20000119,64500,391796.96,90956.25,133464.87,,90300,124110.9375,257643.75,1065000,235630.518,
20000120,64800,384625,90365.625,129937.5,,89600,122425,257643.75,1071250,232398.4375,
20000121,66900,379843.75,89233.6095,130511.745,,89425,119896.1145,264753.125,1072500,229782.0805,
20000124,66000,372937.5,86674.2345,127066.4325,,86756.264,115421.875,255368.75,1037500,223164.0625,
20000125,64462.512,376921.96,86182.047,124687.5,,87368.764,116135.177,254800,1059687.6,220393.75,
20000126,64162.512,391000,86871.1095,124687.5,,86975,116978.125,250818.75,1025000,222394.5805,
20000127,63750,395250,87363.297,125343.75,,86450,116653.927,245700,1015000,226550,
20000128,63412.512,381437.5,85050,123210.9375,,84700,112050,242856.25,978750,224703.125,
20000131,66337.512,392062.5,85640.625,122472.6825,,84306.264,112892.9895,248543.75,1011250,228858.643,
20000201,65850,394187.5,85050,124687.5,,85400,116978.125,247975,1032500,226550,
20000202,65512.512,390203.21,85099.2345,125261.745,,87500,116200,249539.108,1040000,227011.768,
20000203,65400,387812.5,85050,123128.9325,,88287.5,116653.927,246553.125,1070000,223933.643,
20000204,65062.512,383828.21,85394.547,122964.87,,88593.764,116459.375,239443.75,1082500,223779.6875,
20000207,64875,379843.75,83917.9845,120585.9375,,87150,113995.3125,242145.358,1095000,223471.875,
20000208,65025,384093.75,84262.5,120257.8125,,88112.5,116589.0625,240012.5,1105000,226242.1875,
20000209,65025,375062.5,83376.5625,117878.9325,,86537.5,114643.75,232050,1091250,224241.4555,
20000210,64087.512,364703.21,81949.2345,116894.5575,,85793.764,113606.25,236884.375,1117187.6,216700,
20000211,62962.512,365500,80226.5625,114023.4375,,85837.5,111985.177,234040.625,1087500,212544.5805,
20000214,63037.512,368687.5,81506.25,115910.1825,,84262.5,112568.75,237737.5,1088125,213621.875,
20000215,62887.512,369218.75,82933.6095,120914.0625,,83606.264,112828.125,247690.625,1091250,218393.018,
20000216,62625,361515.71,82736.7345,118125,,81243.764,108418.75,248828.125,1085625,215314.893,
20000217,62250,357000,83081.25,117878.9325,,81200,105306.25,248543.75,1110000,212082.8125,
20000218,59962.512,344250,81260.172,114269.5575,,78968.764,103750,241292.233,1072500,209620.3125,
20000222,59737.512,347437.5,82589.0625,117878.9325,,78400,104009.375,239159.375,1070000,213006.25,
20000223,58500,346109.46,81949.2345,116566.4325,,79625,103685.177,232903.125,1102500,208389.0625,
20000224,56550,338937.5,81210.9375,112382.8125,,79012.5,100378.125,230343.75,1116250,204079.6875,
20000225,56250,336812.5,79783.6095,110578.125,,76562.5,100767.1875,225793.75,1105625,199000.8305,
20000228,57862.512,347703.21,80029.6875,110906.25,,77918.764,104398.4375,232618.75,1092500,202848.4375,
20000229,58275,350093.75,80915.625,110167.995,,78793.764,106603.125,238021.875,1117500,202078.9555,
20000301,60825,354875,80472.672,109019.5575,,79450,105371.1145,243993.75,1128750,200232.0805,
20000302,62400,352750,80767.9845,106640.625,,79100,105241.427,248543.75,1140000,200693.75,
20000303,62962.512,355937.5,82982.8125,110085.9375,,80193.764,107186.7395,244562.5,1171562.6,199616.4555,
20000306,61200,352484.46,82638.297,107460.9375,,78618.764,104657.8125,243140.625,1169687.6,194845.3125,
20000307,60487.512,341859.46,79340.625,104015.625,,77175,101739.8645,259918.75,1137500,184379.6875,
20000308,60900,337875,80177.3595,106230.495,,76781.264,102971.875,255653.125,1157500,190074.268,
20000309,61387.512,339734.46,81014.0625,106066.4325,,78575,105046.875,255937.5,1192500,195153.125,
20000310,61387.512,340796.96,81210.9375,106968.75,,77918.764,103620.3125,252525,1195000,192844.5805,
20000313,61575,344250,79980.4845,108609.375,,77350,102777.3645,248828.125,1177500,189766.4555,
20000314,61162.512,342921.96,79537.5,106722.6825,,77568.764,102971.875,251956.25,1150625,188689.0625,
20000315,61500,363906.25,82736.7345,113121.12,,77962.5,109196.875,250818.75,1130625,200693.75,
20000316,64425,394984.46,87363.297,120257.8125,,81987.5,117367.1875,261625,1170000,211775,
20000317,63937.512,393921.96,86920.3125,115500,,82075,117302.3645,252809.375,1197500,207773.4375,
20000320,63675,386484.46,87412.5,116894.5575,,83650,116200,248828.125,1192500,205926.5625,
20000321,63262.512,400562.5,89282.8125,118289.0625,,84175,117496.875,256790.625,1223750,209774.268,
20000322,61800,404015.71,88889.0625,115253.9325,,86318.764,116978.125,254800,1245000,208081.25,
20000323,62850,418093.75,90956.25,118781.25,,86668.764,117302.3645,254515.625,1268750,206388.3305,
20000324,62250,422875,91497.672,118207.0575,,87412.5,117691.427,255084.375,1279687.6,202694.5805,
20000327,63112.512,409062.5,90365.625,117714.87,,86800,117367.1875,255937.5,1290000,200078.125,
20000328,62812.512,412250,90119.547,115500,,86887.5,117756.25,254800,1258750,202386.768,
20000329,63937.512,409062.5,91251.5625,117878.9325,,85575,120090.625,268165.625,1221875,207311.768,
20000330,63787.512,409859.46,91842.1875,121078.125,,84350,122749.2395,268165.625,1188750,210082.0805,
20000331,64162.512,412515.71,91989.8595,120996.12,,85881.264,121452.3645,266743.75,1211250,209004.6875,
20000403,64575,432437.5,92383.6095,124933.62,,85837.5,125083.6145,271293.75,1160000,218546.875,
20000404,65475,415171.96,91350,123785.1825,,84875,123527.3645,267881.25,1148750,224703.125,
20000405,66337.512,411984.46,91005.4845,122800.8075,,84306.264,123721.875,259918.75,1156250,221625,
20000406,66750,416500,91792.9845,122062.5,,85925,125018.75,266743.75,1171250,217623.4375,
20000407,66562.512,408000,93171.1095,120093.75,,86143.764,125018.75,262620.358,1211250,214853.125,
20000410,66412.512,419687.5,93318.75,123046.875,,85575,127936.7395,258781.25,1167500,220239.893,
20000411,68137.512,422343.75,94450.797,126000,,86318.764,128844.552,263331.25,1138750,224087.5,
20000412,68737.512,426859.46,92777.3595,129281.25,,84743.764,128585.177,265606.25,1065000,226703.9555,
20000413,68812.512,415703.21,93023.4375,125671.875,,82600,126185.9375,265037.5,1044687.6,225164.893,
20000414,66300,381968.75,86920.3125,118781.25,,77612.5,116200,259350,990000,214083.643,
20000417,65287.512,385156.25,89036.7345,118945.3125,,78268.764,116329.6875,253093.75,1043750,220239.893,
20000418,65475,400562.5,89381.25,116730.495,,80412.5,118793.75,254373.483,1095625,221625,
20000419,66075,395250,89725.797,115253.9325,,82512.5,119701.5625,259918.75,1066875,224241.4555,
20000420,66300,402687.5,90464.0625,118125,,82862.5,121257.8125,260345.358,1057500,224087.5,
20000424,68100,412250,90562.5,118371.12,,81681.264,122554.6875,263189.108,1025000,230243.75,
20000425,70125,425000,95287.5,118535.1825,,83737.5,124759.375,263615.625,1084375,229166.4555,
20000426,69975,416500,93860.172,116484.375,,84612.5,124629.6875,267028.125,1063750,226550,
20000427,68400,408000,93958.6095,116074.245,,84087.5,122035.9375,270725,1096875,226550,
20000428,68362.512,416500,93318.75,116976.5625,,84875,118923.4375,262762.5,1100000,220085.9375,
20000501,68362.512,407203.21,95484.375,116812.5,,85137.5,122554.6875,267028.125,1115625,222856.25,
20000502,65887.512,403218.75,94500,120421.875,,83431.264,121711.7395,270867.233,1095000,223471.875,
20000503,66112.512,396046.96,91350,118453.125,,81112.5,115940.625,263900,1047500,223471.875,
20000504,66000,389937.5,91497.672,119683.62,,80850,114060.177,270725,1040000,223471.875,
20000505,66150,392593.75,93121.875,119601.5625,,80762.5,115486.7395,273568.75,1068437.6,228704.6875,
20000508,66600,400296.96,93072.672,118945.3125,,80937.5,115162.5,276981.25,1030625,233475.8305,
20000509,66375,399234.46,92334.375,121078.125,,80368.764,116329.6875,277123.483,1011562.6,234553.125,
20000510,67650,388609.46,91399.2345,119601.5625,,80237.5,116329.6875,277976.608,962500,233014.0625,
20000511,68662.512,400296.96,93663.297,121160.1825,,80150,117367.1875,286650,989687.6,232706.25,
20000512,67575,404812.5,94795.3125,121570.3125,,81550,119053.125,287645.358,1002500,229628.125,
20000515,68887.512,422875,96370.3125,123703.125,,82906.264,119442.1875,293617.233,1021250,235322.7055,
20000516,68587.512,420484.46,97256.25,122390.625,,84000,120350,287929.733,1051875,234245.3125,
20000517,67537.512,413312.5,96616.422,122718.75,,83037.5,117496.875,289351.608,1036875,235014.893,
20000518,68100,418625,96173.4375,121734.375,,82950,119831.25,288925,1010625,234553.125,
20000519,66825,411187.5,93515.625,122062.5,,80762.5,116783.6145,289493.75,971250,236246.143,
20000522,67275,416500,91891.422,121406.25,,79843.764,115032.8125,287076.608,966875,235476.5625,
20000523,66037.512,419156.25,91497.672,119683.62,,79187.5,114514.0625,285939.108,920000,234245.3125,
20000524,67162.512,424468.75,92826.5625,119191.4325,,79712.5,112439.0625,286223.483,956250,239324.268,
20000525,66037.512,413843.75,91153.125,114843.75,,79100,111401.5625,280962.5,940625,238708.643,
20000526,67350,412250,90660.9375,113039.0625,,78487.5,109067.1875,281104.733,943750,239478.125,
20000530,67837.512,420750,92285.172,114269.5575,,81725,109910.177,285085.983,1005000,238093.018,
20000531,68212.512,425796.96,92925,113285.1825,,82600,112503.927,293617.233,985625,235784.375,
20000601,68700,439875,93663.297,113613.3075,,82075,113346.875,290915.625,1030000,236400,
20000602,68475,457937.5,94352.3595,115500,,84087.5,116459.375,280962.5,1076875,228243.018,
20000605,66900,447578.21,94204.6875,114515.625,,83825,115810.9375,276981.25,1080000,227935.2055,
20000606,68475,437750,93515.625,114679.6875,,83125,112114.8645,287787.5,1065000,228704.6875,
20000607,68737.512,444125,93072.672,112218.75,,82906.264,112114.8645,284090.625,1085000,231167.1875,
20000608,69150,436687.5,91596.1095,112054.6875,,82250,111012.5,285512.5,1080000,231167.1875,
20000609,70012.512,429250,91940.625,111890.625,,83475,109196.875,283664.108,1082500,233783.643,
20000612,69712.512,432968.75,92039.0625,112546.875,,82687.5,106473.4375,290062.5,1063125,233475.8305,
20000613,71212.512,432437.5,92432.8125,109347.6825,,81550,108548.4375,290062.5,1082500,236092.1875,
20000614,70912.512,439875,92235.9375,112218.75,,82950,108937.5,289635.983,1062500,239170.3125,
20000615,70537.512,429515.71,93121.875,112218.75,,85312.5,108678.125,285512.5,1083750,243633.643,
20000616,69225,408000,91300.797,112218.75,,84350,107251.5625,288925,1087500,238554.6875,
20000619,70350,418625,90365.625,108609.375,,84875,107121.875,286507.858,1121875,239016.4555,
20000620,69600,413312.5,87560.172,106640.625,,84743.764,104787.5,284943.75,1125000,234860.9375,
20000621,69825,410125,87904.6875,106148.4375,,84350,104074.2395,290062.5,1135000,239478.125,
20000622,69375,409859.46,85985.172,106148.4375,,84175,103620.3125,282384.375,1098750,234245.3125,
20000623,69600,406937.5,86920.3125,106230.495,,82600,104268.75,285939.108,1076562.6,237015.625,
20000626,69375,413312.5,88987.5,103769.5575,,81812.5,104268.75,283664.108,1086250,240093.75,
20000627,67500,417296.96,89381.25,107953.125,,81637.5,107251.5625,281673.483,1073125,243787.5,
20000628,68062.512,414109.46,90513.297,107707.0575,,81287.5,106862.5,279256.25,1082187.6,243787.5,
20000629,66975,413843.75,88938.297,105738.3075,,82512.5,105046.875,279825,1062500,245942.1875,
20000630,65400,403750,89085.9375,103113.3075,,82775,106214.0625,276128.125,1083750,248558.643,
20000703,67350,411187.5,90267.1875,105984.375,,82600,107640.625,277834.375,1091250,249020.3125,
20000705,67950,415703.21,89479.6875,106476.5625,,83125,108937.5,266317.233,1056250,249635.9375,
20000706,68025,418890.71,89233.6095,103687.5,,82950,109715.625,269018.75,1072187.6,249943.75,
20000707,68737.512,426062.5,89676.5625,103195.3125,,83650,115032.8125,270298.483,1090000,248250.8305,
20000710,68737.512,427125,89775,104671.875,,82950,116718.75,271578.125,1075000,250559.375,
20000711,68100,429250,91497.672,110250,,82031.264,117561.7395,281246.875,1069375,250713.3305,
20000712,68400,435359.46,91842.1875,109675.8075,,83562.5,117885.9375,277550,1097500,245634.375,
20000713,68700,431109.46,92580.4845,111562.5,,83825,115681.25,273284.375,1118125,241940.625,
20000714,67762.512,438281.25,93515.625,108691.4325,,85137.5,117107.8125,273000,1138125,239170.3125,
20000717,67200,430046.96,94057.047,106968.75,,84087.5,116459.375,269445.358,1146875,240401.5625,
20000718,66937.512,430843.75,94303.125,105328.125,,82775,116718.75,271862.5,1122500,240709.375,
20000719,67612.512,429250,93515.625,105574.245,,83300,115227.3645,271151.608,1105625,241017.1875,
20000720,66525,440140.71,94647.672,104507.8125,,84612.5,114903.125,268450,1123125,237015.625,
20000721,67200,439875,94500,105000,,82512.5,114643.75,263331.25,1098750,237631.25,
20000724,66975,441468.75,93810.9375,105164.0625,,81725,112828.125,260629.733,1071875,242556.25,
20000725,67537.512,442265.71,94007.8125,103851.5625,,81768.764,113087.5,258212.5,1090000,238246.875,
20000726,66900,440140.71,92826.5625,103195.3125,,81112.5,112698.4375,260345.358,1075625,238400.8305,
20000727,66637.512,442000,92186.7345,104343.75,,81637.5,113606.25,269303.125,1044687.6,240093.75,
20000728,66225,431906.25,89085.9375,103523.4375,,80762.5,110104.6875,267312.5,1005625,242094.5805,
20000731,76097.67,497600.877,90464.0625,104015.625,,81550,114400,265606.25,1322746.875,297828.125,
20000801,77773.4375,498199.3145,91153.125,104097.6825,,82250,116050,270582.858,1300259.375,307781.25,
20000802,79062.5,497600.877,90759.375,104753.9325,,82600,116050,275701.608,1297850,307589.905,
20000803,79191.42,510766.502,90907.047,105902.37,,83037.5,115500,271862.5,1322746.875,307589.905,
20000804,78761.7325,529318.0645,92039.0625,104917.995,,84743.764,115018.772,273000,1322746.875,307015.625,
20000807,80308.6075,532010.9375,94746.1095,106968.75,,84087.5,118112.5,276554.733,1349250,303187.5,
20000808,78203.125,532010.9375,95582.8125,109593.75,,84350,121618.772,277123.483,1352462.5,304527.405,
20000809,76957.045,528420.3125,96419.547,109675.8075,,83562.5,119487.5,282100,1354871.875,292085.9375,
20000810,76957.045,525727.4395,96173.4375,108035.1825,,83737.5,116050,284659.375,1325156.25,297253.9675,
20000811,77816.42,533507.127,97256.25,110250,,84262.5,117700,284375,1333187.5,299359.375,
20000814,78289.0625,540389.0625,98240.625,110250,,85225,119212.5,288356.25,1360493.75,300316.4675,
20000815,78804.6875,530514.9395,97010.172,110906.25,,84787.5,115775,287218.75,1363706.25,299742.1875,
20000816,77687.5,524231.25,96567.1875,110906.25,,83562.5,113506.272,291200,1362501.691,302804.6875,
20000817,76656.25,531113.377,97059.375,111152.37,,84350,113575,298025,1387398.566,301082.0925,
20000818,77085.9375,525129.002,96764.0625,109183.62,,84350,115087.5,294612.5,1389406.25,297445.3125,
20000821,77601.5625,531412.5,98142.1875,108609.375,,84612.5,112337.5,295750,1395831.25,300507.8125,
20000822,76656.25,537097.752,97945.3125,107542.995,,83562.5,114537.5,294896.875,1398642.316,299359.375,
20000823,77257.8125,530215.625,97453.125,107050.8075,,83650,113850,302575,1409886.066,301273.4375,
20000824,77085.9375,529318.0645,98486.7345,107214.87,,83431.264,113850,296034.375,1423137.5,299359.375,
20000825,77000,522136.8145,98929.6875,106640.625,,84831.264,114881.272,296887.5,1417515.625,300507.8125,
20000828,78375,532010.9375,100258.6095,106476.5625,,84000,113025,298025,1428759.375,299550.8425,
20000829,77687.5,526625,99618.75,105000,,84393.764,112543.772,298309.375,1431168.75,294957.0925,
20000830,78460.9375,531412.5,98683.6095,105246.12,,84962.5,111237.5,295750,1424743.75,293617.1875,
20000831,89125,75442.1875,22093.75,10132.815,,46742.1875,17445.316,67987.5,1452451.691,67243.764,
20000901,90190.625,74200,22290.625,10031.25,,46693.75,17795.316,68676.573,1451246.875,66850,
20000905,90529.703,75110.9375,22290.625,10234.375,,45773.4375,17981.25,68676.573,1419925,66631.264,
20000906,91643.75,75690.625,22400,10406.25,,45579.6875,18243.75,70185.948,1381375,65800,
20000907,91643.75,75069.5445,22268.75,9906.25,,45216.414,18090.625,69857.823,1406673.566,66412.5,
20000908,94550,76767.1875,22006.25,9734.375,,45240.625,18429.691,69037.5,1360493.75,66368.764,
20000911,96729.703,78299.232,21896.875,9671.875,,45410.164,18768.75,71235.948,1326762.5,66675,
20000912,96487.5,78175,21831.25,9609.375,,45385.9375,18768.75,71137.5,1307487.5,67200,
20000913,95809.375,77678.125,21896.875,9562.5,,45870.3125,18768.75,69956.25,1320337.5,67200,
20000914,94550,77429.6875,21875,9390.625,,45385.9375,18659.375,69759.375,1325156.25,66500,
20000915,94646.875,75897.6695,21262.5,9187.5,,45192.1875,18451.566,71268.75,1304676.691,66150,
20000918,94065.625,73371.875,21021.875,9156.25,,45119.539,18079.691,71400,1275362.5,66237.5,
20000919,92515.625,74945.3125,20781.25,8906.25,,44828.914,17773.441,69496.875,1325156.25,66325,
20000920,90868.75,73868.75,20890.625,8796.875,,43957.039,17423.441,68118.75,1323148.566,65800,
20000921,91546.875,73040.625,20956.25,8765.625,,44368.75,18068.75,67593.75,1303471.875,67550,
20000922,93871.875,74448.4375,20803.125,8750,,43981.25,17948.441,67167.198,1265725,69825,
20000925,94550,75649.232,21415.625,8726.565,,44635.164,17675,66150,1239221.875,69212.5,
20000926,95906.25,75152.357,21437.5,8640.625,,44635.164,17281.25,67725,1213120.441,68600,
20000927,95518.75,75193.75,21262.5,8601.565,,43884.375,17445.316,69004.698,1205490.625,68643.764,
20000928,98618.75,77098.4375,21546.875,8859.375,,45167.9765,17718.75,68742.198,1245646.875,69693.764,
20000929,100071.875,555350,65709.375,90781.25,,45046.875,109518.772,68807.823,1191837.5,69956.264,
20001002,100653.125,563129.6875,65037.5,88750,,45628.125,107800,70218.75,1183003.125,69825,
20001003,99393.75,562531.25,66314.0625,93671.9,,45797.664,108625,70185.948,1151681.25,69825,
20001004,99393.75,555350,66784.375,94531.25,,46160.9375,110550,68118.75,1182601.691,69256.264,
20001005,100265.625,560735.9375,66851.5625,93593.75,,46572.664,109106.272,68020.323,1165736.066,70875,
20001006,99781.25,537396.875,65037.5,92812.5,,45482.8125,105668.772,67725,1141642.316,70481.264,
20001009,99781.25,529018.75,65440.625,93046.9,,45192.1875,106356.272,68775,1135217.316,70175,
20001010,99587.5,513758.6895,64567.1875,93515.65,,45240.625,106425,70317.198,1101887.5,71181.264,
20001011,98037.5,514656.25,63425,91015.65,,44102.3515,103400,70973.448,1066550,71093.764,
20001012,96681.25,484734.375,61980.4795,89375,,42625,96181.272,72056.25,1029606.25,71531.264,
20001013,98134.375,509868.75,63895.3125,87343.75,,43424.2265,98175,69300,1116343.75,70656.264,
20001016,98715.625,514357.127,64768.75,87265.65,,43012.5,99893.772,68643.75,1098675,71662.5,
20001017,100023.453,500293.75,63021.875,86484.4,,40881.25,97143.772,68676.573,1069762.5,72275,
20001018,99200,494608.6895,61879.6875,87500,,41559.375,99000,67757.823,1052896.875,72231.264,
20001019,98715.625,517947.752,62954.6875,87343.75,,42043.75,103056.272,68085.948,1146461.066,70918.764,
20001020,98182.828,520042.1875,63290.625,86171.9,,42915.625,101200,69431.25,1163728.125,71400,
20001023,100265.625,511364.9395,64029.6875,86796.9,,43545.3125,101818.772,68315.625,1156500,72143.764,
20001024,99829.703,524231.25,65037.5,90312.5,,43642.1875,101887.5,67167.198,1134012.5,72362.5,
20001025,99200,527223.4375,63828.125,89687.5,,42867.1875,100375,65526.573,1054101.691,74068.764,
20001026,98860.953,510168.0645,64164.0625,91250,,43472.664,100031.272,65821.875,1079400,74200,
20001027,101137.5,526924.3145,64130.4795,90937.5,,43860.164,100993.772,65362.5,1088636.066,73368.764,
20001030,105060.953,546074.3145,64835.9375,98125,,44707.8125,103537.5,66478.125,1073778.125,75075,
20001031,105884.375,550562.5,67187.5,98828.15,,45725,108143.772,66937.5,1123571.875,74812.5,
20001101,105254.703,548168.75,67254.6875,98046.9,,46039.8515,109037.5,69103.125,1101887.5,74725,
20001102,105303.125,550861.8145,67120.3125,97343.75,,46451.5625,110000,66675,1130398.566,74156.264,
20001103,104818.75,549365.625,66582.8125,97500,,46282.039,108418.772,66412.5,1138831.25,73762.5,
20001106,104334.375,556846.1895,67187.5,97578.15,,46596.875,109862.5,66675,1121162.5,75162.5,
20001107,104479.703,555050.877,67456.25,98750,,46790.625,108762.5,67200,1129193.75,74418.764,
20001108,105012.5,545176.5625,67019.542,99843.75,,46403.125,110000,67856.25,1069762.5,76125,
20001109,105593.75,549066.502,67456.25,98437.5,,44271.875,105737.5,67134.375,1054101.691,76212.5,
20001110,105787.5,543082.127,65910.9375,97031.25,,44102.3515,100856.272,67331.25,995875,76606.264,
20001113,106271.875,530215.625,64701.5625,97421.9,,43157.8125,103675,66806.25,992662.5,74331.264,
20001114,104431.25,533207.8125,65978.125,98203.15,,44199.2265,106768.772,67200,1046471.875,75250,
20001115,104334.375,529018.75,66112.5,98750,,44417.1875,107800,68512.5,1053700,75425,
20001116,105545.328,527223.4375,66448.4375,95781.25,,43884.375,106631.272,68775,1019968.75,75600,
20001117,103946.875,523034.375,66179.6875,95703.15,,43593.75,106562.5,68217.198,1028000,75600,
20001120,104964.078,507475,65239.0625,94609.4,,43351.5625,103950,67889.073,986237.5,75381.264,
20001121,103946.875,508671.875,66045.3125,93828.15,,42334.375,103125,69431.25,991056.25,76650,
20001122,104721.875,496404.002,64970.3125,93750,,41922.664,102025,68315.625,954915.625,76387.5,
20001124,104528.125,499994.627,66045.3125,95000,,42116.414,102712.5,69300,992662.5,75600,
20001127,103801.578,506876.5625,66179.6875,95000,,42382.8125,106425,68742.198,987040.625,77131.264,
20001128,105303.125,512262.5,65339.8545,95156.25,,41850,106012.5,68676.573,947286.066,77962.5,
20001129,105981.25,524829.6875,65877.3545,97343.75,,41946.875,107525,65657.823,942868.75,78750,
20001130,105835.953,522435.9375,64903.125,96328.15,,41559.375,105462.5,63426.573,893075,77393.764,
20001201,103801.578,519443.75,65474.2295,99531.25,,41850,105600,64837.5,904720.441,76256.264,
20001204,104915.625,517050,67254.6875,104843.75,,41874.2265,109587.5,65953.125,899500,77700,
20001205,105593.75,538593.75,69707.042,105625,,42964.0625,112200,64575,984631.25,77087.5,
20001206,105981.25,536200,68329.6875,103281.25,,43424.2265,111512.5,64050,957325,75600,
20001207,105932.828,537396.875,68128.125,100156.25,,42697.664,110000,65100,925601.691,76693.764,
20001208,103365.625,552956.25,69303.917,101875,,43617.9765,111168.772,65067.198,968568.75,76387.5,
20001211,103656.25,557444.627,70076.5625,101875,,44078.125,109793.772,65264.073,1005111.066,75337.5,
20001212,103946.875,550861.8145,69035.167,101406.25,,44175,110000,66018.75,984631.25,75643.764,
20001213,106514.078,551160.9375,67825.792,102187.5,,44417.1875,107800,66150,942868.75,77350,
20001214,105884.375,535302.4395,66381.25,101250,,44029.6875,107456.272,64115.625,928412.5,76781.264,
20001215,104237.5,531113.377,65037.5,99843.75,,42915.625,104362.5,64673.448,891468.75,76212.5,
20001218,103268.75,546672.752,66246.875,98750,,42673.4375,106631.272,66675,873800,76650,
20001219,99684.375,540688.377,65104.6875,101875,,42721.875,104087.5,67823.448,848100,77393.764,
20001220,98764.078,535601.5625,62954.6875,98046.9,,40784.375,102850,65821.875,784653.125,77568.764,
20001221,98182.828,548168.75,63324.2295,101562.5,,41075,106012.5,66314.073,787062.5,77306.264,
20001222,99732.828,552657.127,64835.9375,106796.9,,41777.3515,107800,67200,841273.566,77000,
20001226,102542.203,562531.25,65575,106484.4,,41850,105737.5,70021.875,827218.75,78531.264,
20001227,102542.203,566121.875,66650,108203.15,,41995.3125,110825,69956.25,835250,79056.264,
20001228,101718.75,571807.127,67624.2295,109218.75,,42721.875,112200,71104.698,831234.375,80237.5,
20001229,102881.25,564925,67187.5,107109.4,,42237.5,112612.5,69693.75,804731.25,79975,
20010102,101331.25,549066.502,64197.667,105000,,40517.9765,112406.272,69857.823,758150,78925,
20010103,99200,578689.0625,66985.9375,105625,,43714.8515,121275,67725,880225,75293.764,
20010104,97650,568515.625,67523.4375,109140.65,,44998.4375,122993.772,65625,889059.375,72318.764,
20010105,96681.25,556546.875,65575,106875,,43787.5,118937.5,67035.948,835250,72800,
20010108,98134.375,550861.8145,65037.5,107187.5,,43157.8125,117356.272,66806.25,832840.625,73281.264,
20010109,98570.328,541585.9375,65239.0625,102812.5,,43690.625,116393.772,65460.948,851312.5,74068.764,
20010110,98328.125,550562.5,65843.75,103750,,44029.6875,117150,65887.5,877012.5,73631.264,
20010111,96051.578,551759.375,66650,100937.5,,45022.664,118181.272,66609.375,913956.25,72187.5,
20010112,96778.125,541286.8145,66448.4375,98593.75,,45628.125,118112.5,66182.823,900303.125,72100,
20010116,95228.125,550861.8145,67086.7295,101875,,46112.5,120862.5,66150,889862.5,73106.264,
20010117,95470.328,551759.375,66985.9375,101328.15,,46451.5625,119212.5,65821.875,917168.75,72275,
20010118,97165.625,543680.5645,67422.667,100781.25,,46306.25,117425,64575,965356.25,72843.764,
20010119,96875,539790.625,66717.1875,97968.75,,45167.9765,112750,64279.698,978607.941,72275,
20010122,96681.25,549365.625,66582.8125,98750,,44853.125,117012.5,64968.75,960537.5,72712.5,
20010123,96584.375,554751.5625,67456.25,99062.5,,45894.539,118387.5,65985.948,976600,73193.764,
20010124,96729.703,558043.0645,67086.7295,99453.15,,45458.6015,118525,65920.323,988646.875,72931.264,
20010125,97407.828,563129.6875,67053.125,100781.25,,45385.9375,120381.272,67889.073,954112.5,74462.5,
20010126,96487.5,565224.3145,65944.542,99765.65,,44925.789,119075,66740.625,960537.5,73718.764,
20010129,97991,565691,66220,99450,,45663,121440,66192,980712,73108,
20010130,97991,570670,67295,103200,,45570,121792,66759,983025,73948,
20010131,97092,563584.5,67445.5,104250,,45291,125708,67473,958610,74144,
20010201,98270,564350.5,66564,104800,,45895.5,125532,66612,958096,74788,
20010202,97185,565882.5,66349,104450,,45353,123156,67725,915948,75264,
20010205,97898,569712.5,66671.5,105400,,45322,122452,69090,910294,75208,
20010206,98487,558605.5,66994,104500,,45368.5,122584,69531,915691,75544,
20010207,98518,557265,66413.5,104500,,45802.5,122848,69720,892047,75684,
20010208,99386,555733,66327.5,103100,,46081.5,119240,70098,878940,75460,
20010209,99262,558031,64758,103000,,45337.5,117700,71232,838334,76076,
20010212,99355,565882.5,65510.5,103000,,45709.5,121000,70287,845530,76720,
20010213,100192,562627,66198.5,102700,,45756,122628,70140,831138,75684,
20010214,98518,556116,65510.5,101550,,45260,121440,69636,850670,74984,
20010215,98673,556116,66628.5,105450,,45446,121396,68733,876370,74312,
20010216,99231,556307.5,64672,103100,,45244.5,119856,69342,822143,74564,
20010220,99696,535817,64908.5,102750,,45198,121440,68943,777939,74928,
20010221,98518,519922.5,64113,101000,,44965.5,116204,68481,758150,74704,
20010222,99572,523561,63511,101750,,44113,114400,68145,759435,74144,
20010223,99014,521071.5,63425,101250,,43989,116292,67284,753781,73584,
